id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2444558140,meine_ausbildung_ae,Diesel Technic SE,Kirchdorf,,Fachinformatiker für Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://jobs.dieseltechnic.com/de/einstieg/schueler/fachinformatiker-fuer-anwendungsentwicklung-m/w/d-2/?utm_source=meine-ausbildung-in-deutschland,portal,,,Diesel Technic SE | Fachinformatiker für Anwendungsentwicklung (m/w/d) | Kirchdorf,ya,belum,rendah,Fachinformatiker für Anwendungsentwicklung (m/w/d),,2026-06-11T11:39:36.648220+00:00
MAD-2444558144,meine_ausbildung_dpa,Diesel Technic SE,Kirchdorf,,Fachinformatiker für Daten- und Prozessanalyse (m/w/d),dpa,,,,40,company,,https://jobs.dieseltechnic.com/de/einstieg/schueler/fachinformatiker-fuer-daten-und-prozessanalyse-m/w/d-1/?utm_source=meine-ausbildung-in-deutschland,portal,,,Diesel Technic SE | Fachinformatiker für Daten- und Prozessanalyse (m/w/d) | Kirchdorf,ya,belum,rendah,Fachinformatiker für Daten- und Prozessanalyse (m/w/d),,2026-06-11T11:40:05.506317+00:00
