id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2444723511,meine_ausbildung_ae,ProSiebenSat.1 Digital GmbH,Freiburg im Breisgau DE 79100,,Ausbildung Fachinformatiker für Anwendungsentwicklung (w/m/d),ae,,,,40,company,,https://jobs.prosiebensat1.com/job/Freiburg-im-Breisgau-Ausbildung-Fachinformatiker-f%C3%BCr-Anwendungsentwicklung-%28wmd%29-79100/811875602/?utm_source=meine-ausbildung-in-deutschland,portal,,,ProSiebenSat.1 Digital GmbH | Ausbildung Fachinformatiker für Anwendungsentwicklung (w/m/d) | Freiburg im Breisgau DE 79100,ya,belum,rendah,Ausbildung Fachinformatiker für Anwendungsentwicklung (w/m/d),,2026-06-11T11:38:20.601499+00:00
