id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2364160869,meine_ausbildung_ae,Karl Knauer KG,"Offenburg, Biberach",,Fachinformatiker (m/w/d) Fachrichtung Anwendungsentwicklung,ae,,,,40,company,,https://www.karlknauer.de/de/karriere/studium-ausbildung-praktikum/fachinformatiker-m/w/d-fachrichtung-anwendungsentwicklung?utm_source=meine-ausbildung-in-deutschland,portal,,,"Karl Knauer KG | Fachinformatiker (m/w/d) Fachrichtung Anwendungsentwicklung | Offenburg, Biberach",ya,belum,rendah,Fachinformatiker (m/w/d) Fachrichtung Anwendungsentwicklung,,2026-06-11T12:04:45.665516+00:00
