id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2418555654,meine_ausbildung_ae,Haema AG,Leipzig-Zentrum-Südost,,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) - Software & Coding,ae,,,,40,company,,https://jobsearch.grifols.com/job/Leipzig-Zentrum-S%C3%BCdost-Ausbildung-zum-Fachinformatiker-f%C3%BCr-Anwendungsentwicklung-%28mwd%29-Software-&-Coding/1293744601/?utm_source=meine-ausbildung-in-deutschland,portal,,,Haema AG | Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) - Software & Coding | Leipzig-Zentrum-Südost,ya,belum,rendah,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) - Software & Coding,,2026-06-11T11:52:27.913481+00:00
