id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2358364591,meine_ausbildung_ae,Burkhard Schüßler GmbH,Emskirchen,,Auszubildende/r Fachinformatiker Anwendungsentwicklung,ae,,,,40,company,,https://www.b-schuessler.de/unternehmen/offene-stellen/?utm_source=meine-ausbildung-in-deutschland,portal,,,Burkhard Schüßler GmbH | Auszubildende/r Fachinformatiker Anwendungsentwicklung | Emskirchen,ya,belum,rendah,Auszubildende/r Fachinformatiker Anwendungsentwicklung,,2026-06-11T12:05:20.034828+00:00
