id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
AZUB-a5eg99a9,azubiyo_de_ae,Azubiyo,Unterföhring,85774 Unterföhring Bayern,Ausbildung | zum Fachinformatiker mit Schwerpunkt Anwendungsentwicklung (m/w/d) in Unterföhring (2026),ae,,,,53,empty,,https://www.azubiyo.de/stellenanzeigen/A5EG99A9/bewerben/,portal,,,Azubiyo | Ausbildung | zum Fachinformatiker mit Schwerpunkt Anwendungsentwicklung (m/w/d) in Unterföhring (2026) | Unterföhring,tidak,belum,sedang,Ausbildung zum Fachinformatiker mit Schwerpunkt Anwendungsentwicklung (m/w/d) in Unterföhring (2026),,2026-06-12T09:52:40.982209+00:00
