id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2413322844,meine_ausbildung_ae,ADELCON GmbH,Blaustein,,Ausbildung IT-Fachinformatiker/in (Anwendungsentwicklung),ae,,,,40,company,,https://www.adelcon.de/karriere/ausbildung-it-fachinformatiker-in-anwendungsentwicklung?utm_source=meine-ausbildung-in-deutschland,portal,,,ADELCON GmbH | Ausbildung IT-Fachinformatiker/in (Anwendungsentwicklung) | Blaustein,ya,belum,rendah,Ausbildung IT-Fachinformatiker/in (Anwendungsentwicklung),,2026-06-11T11:53:50.625938+00:00
MAD-2386088360,meine_ausbildung_ae,horaios GmbH,Blaustein,,Auszubildender Fachinformatiker Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.horaios.de/karriere/auszubildender-fachinformatiker-anwendungsentwicklung-m-w-d/?utm_source=meine-ausbildung-in-deutschland,portal,,,horaios GmbH | Auszubildender Fachinformatiker Anwendungsentwicklung (m/w/d) | Blaustein,ya,belum,rendah,Auszubildender Fachinformatiker Anwendungsentwicklung (m/w/d),,2026-06-11T11:59:08.700394+00:00
