id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2448955922,meine_ausbildung_ae,COCO Commercielle Computersysteme GmbH,Frickingen,,"Ausbildung zum Fachinformatiker, Fachrichtung Anwendungsentwicklung",ae,,,,40,company,,http://www.coco.de/index.php/stellenangebote?utm_source=meine-ausbildung-in-deutschland,portal,,,"COCO Commercielle Computersysteme GmbH | Ausbildung zum Fachinformatiker, Fachrichtung Anwendungsentwicklung | Frickingen",ya,belum,rendah,"Ausbildung zum Fachinformatiker, Fachrichtung Anwendungsentwicklung",,2026-06-11T11:37:13.777154+00:00
