id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
INDEED-bd89da5d0989b1ee,indeed_de_ae,Westfalen-Informatik Aktiengesellschaft,Phoenixseestraße 16,"44263 Phoenixseestraße 16, 44263 Dortmund NW",Ausbildung | zum Fachinformatiker – Anwendungsentwicklung (m/w/d) 2027,ae,,,Vollzeit,47,empty,,https://www.hiringlab.org/de/,portal,,,Westfalen-Informatik Aktiengesellschaft | Ausbildung | zum Fachinformatiker – Anwendungsentwicklung (m/w/d) 2027 | Phoenixseestraße 16,ya,belum,rendah,Ausbildung zum Fachinformatiker – Anwendungsentwicklung (m/w/d) 2027,,2026-06-13T10:57:04.142942+00:00
