id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
12811-2196954-S,fachinformatiker_ae,Initiativ,Eichstetten am Kaiserstuhl,"Zur Herrenmühle 2, 79356 Eichstetten am Kaiserstuhl",Ausbildung | Fachinformatiker/in - Anwendungsentwicklung,ae,2027,9,,73,partner_portal,,https://www.finest-jobs.com/stellenanzeige/Ausbildung-Fachinformatiker-D-Fuer-Anwendungsentwi-1241975?cp=BA,portal,,https://www.arbeitsagentur.de/jobsuche/jobdetail/12811-2196954-S,Initiativ | Ausbildung | Fachinformatiker/in - Anwendungsentwicklung | Eichstetten am Kaiserstuhl,tidak,belum,sedang,"Wir sind mehr als ein Unternehmen - wir sind eine Familie mit Vision! Der Servicegedanke ist bei dir ganz groß? Du siehst immer das große Ganze? Gemeinschaft ist für dich mehr als nur ein Wort? Das klingt nach Rodday Family. Die Rodday Family fungiert als Schnittstelle der Unternehmensgruppe für zentrale Services & Beratung. Unsere Unternehmensgruppe wächst stetig und beschäftigt bereits fast 500 engagierte Mitarbeiter:innen deutschlandweit! Deine Benefits bei uns - weil du den Unterschied machst   Wir machen dir den Einstieg easy und zeigen dir, wie IT richtig Spaß macht: Willkommenstag & Einführungsworkshop, damit du gleich voll dabei bist Faire Azubi-Vergütung + Regio-Karte für die Gegend Individuelle Einarbeitung, weil du uns wichtig bist Events, Messen & Workshops, die dich weiterbringen Eigene Projekte, die du rocken kannst Top Team, das dich jederzeit supportet Hansefit, für deine Fitness Azubi-Ausflüge, für coole Erlebnisse Corporate Benefits und legendäre Mitarbeiter-Events - Spaß garantiert! Was machst du bei uns? Du bringst Ideen zum Leben, denn mit deinem Code läuft die Zukunft! Software entwickeln: Du entwickelst Anwendungen und Programme, die im Arbeitsalltag eingesetzt werden, von kleinen Tools bis hin zu größeren Softwarelösungen. Anwendungen planen und umsetzen: Du planst, entwickelst und testest Software und sorgst dafür, dass Programme stabil, effizient und zuverlässig laufen. Fehler analysieren und beheben: Wenn etwas nicht wie erwartet funktioniert, gehst du der Ursache auf den Grund und behebst Fehler in der Anwendung. Zusammenarbeit im Team: Du arbeitest eng mit Kolleg:innen und Fachabteilungen zusammen, nimmst Anforderungen auf und setzt diese in funktionierende Software um. Technologien kennenlernen: Während deiner Ausbildung lernst du verschiedene Programmiersprachen, Frameworks und Entwicklungstools kennen und baust dein Fachwissen kontinuierlich aus.   Was bringst du mit? Teamplayer: Du bist nicht der Einzelkämpfer-Typ - gemeinsam läuft's besser! Motiviert & begeisterungsfähig: Technik begeistert dich - du willst wissen, wie's funktioniert Lernhungrig: Du hast Bock, dich weiterzuentwickeln und jeden Tag was dazuzulernen. Technik-Checker: Du hast ein gutes Verständnis für IT-Systeme und packst auch selbst gern mit an Kreativer Kopf: Du denkst nicht nur mit, sondern auch weiter, z. B. bei neuen Lösungsideen Problemlöser:in: Komplexe Herausforderungen? Für dich eher ein spannendes Rätsel als ein Hindernis! Kommunikativ & serviceorientiert: Du hilfst gern weiter - freundlich, klar und mit Köpfchen Sorgfältig & aufmerksam: Du arbeitest konzentriert und lässt kein Detail unter den Tisch fallen Und wie geht's jetzt weiter? Komm in die Rodday Family und gestalte mit uns smarte Lösungen! Wir freuen uns auf dich!  #gerneperDU   Bewerbungsschluss ist der 31.12.2026!  Ausbildungsbeginn: 01.09.2027 Berufsschule: Walter-Rathenau-Schule Freiburg  ","Wir sind mehr als ein Unternehmen - wir sind eine Familie mit Vision! Der Servicegedanke ist bei dir ganz groß? Du siehst immer das große Ganze? Gemeinschaft ist für dich mehr als nur ein Wort? Das klingt nach Rodday Family. Die Rodday Family fungiert als Schnittstelle der Unternehmensgruppe für zentrale Services & Beratung. Unsere Unternehmensgruppe wächst stetig und beschäftigt bereits fast 500 engagierte Mitarbeiter:innen deutschlandweit! Deine Benefits bei uns - weil du den Unterschied machst   Wir machen dir den Einstieg easy und zeigen dir, wie IT richtig Spaß macht: Willkommenstag & Einführungsworkshop, damit du gleich voll dabei bist Faire Azubi-Vergütung + Regio-Karte für die Gegend Individuelle Einarbeitung, weil du uns wichtig bist Events, Messen & Workshops, die dich weiterbringen Eigene Projekte, die du rocken kannst Top Team, das dich jederzeit supportet Hansefit, für deine Fitness Azubi-Ausflüge, für coole Erlebnisse Corporate Benefits und legendäre Mitarbeiter-Events - Spaß garantiert! Was machst du bei uns? Du bringst Ideen zum Leben, denn mit deinem Code läuft die Zukunft! Software entwickeln: Du entwickelst Anwendungen und Programme, die im Arbeitsalltag eingesetzt werden, von kleinen Tools bis hin zu größeren Softwarelösungen. Anwendungen planen und umsetzen: Du planst, entwickelst und testest Software und sorgst dafür, dass Programme stabil, effizient und zuverlässig laufen. Fehler analysieren und beheben: Wenn etwas nicht wie erwartet funktioniert, gehst du der Ursache auf den Grund und behebst Fehler in der Anwendung. Zusammenarbeit im Team: Du arbeitest eng mit Kolleg:innen und Fachabteilungen zusammen, nimmst Anforderungen auf und setzt diese in funktionierende Software um. Technologien kennenlernen: Während deiner Ausbildung lernst du verschiedene Programmiersprachen, Frameworks und Entwicklungstools kennen und baust dein Fachwissen kontinuierlich aus.   Was bringst du mit? Teamplayer: Du bist nicht der Einzelkämpfer-Typ - gemeinsam läuft's besser! Motiviert & begeisterungsfähig: Technik begeistert dich - du willst wissen, wie's funktioniert Lernhungrig: Du hast Bock, dich weiterzuentwickeln und jeden Tag was dazuzulernen. Technik-Checker: Du hast ein gutes Verständnis für IT-Systeme und packst auch selbst gern mit an Kreativer Kopf: Du denkst nicht nur mit, sondern auch weiter, z. B. bei neuen Lösungsideen Problemlöser:in: Komplexe Herausforderungen? Für dich eher ein spannendes Rätsel als ein Hindernis! Kommunikativ & serviceorientiert: Du hilfst gern weiter - freundlich, klar und mit Köpfchen Sorgfältig & aufmerksam: Du arbeitest konzentriert und lässt kein Detail unter den Tisch fallen Und wie geht's jetzt weiter? Komm in die Rodday Family und gestalte mit uns smarte Lösungen! Wir freuen uns auf dich!  #gerneperDU   Bewerbungsschluss ist der 31.12.2026!  Ausbildungsbeginn: 01.09.2027 Berufsschule: Walter-Rathenau-Schule Freiburg",2026-06-11T09:13:36.351099+00:00
