id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2436409934,meine_ausbildung_ae,Ebz Gruppe - Ebz Se,Ravensburg-Innenstadt,,Fachinformatiker/in Anwendungsentwicklung,ae,,,,40,company,,https://www.ebz-group.com/karriere/einstiegsmoeglichkeiten/ausbildung/fachinformatiker-anwendungsentwicklung?utm_source=meine-ausbildung-in-deutschland,portal,,,Ebz Gruppe - Ebz Se | Fachinformatiker/in Anwendungsentwicklung | Ravensburg-Innenstadt,ya,belum,rendah,Fachinformatiker/in Anwendungsentwicklung,,2026-06-11T11:46:32.320512+00:00
