id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2395479215,meine_ausbildung_ae,Autohaus Tabor,Achern,,Ausbildung Fachinformatiker Anwendungsentwicklung/Systemintegration (m/w/d),ae,,,,40,company,,https://www.autohaus-tabor.de/de/tabor-mobile/fachinformatiker.html?utm_source=meine-ausbildung-in-deutschland,portal,,,Autohaus Tabor | Ausbildung Fachinformatiker Anwendungsentwicklung/Systemintegration (m/w/d) | Achern,ya,belum,rendah,Ausbildung Fachinformatiker Anwendungsentwicklung/Systemintegration (m/w/d),,2026-06-11T11:57:27.620704+00:00
MAD-2452483869,meine_ausbildung_ae,D-soft,Achern,,Ausbildung 2027 - Fachinformatiker Anwendungsentwicklung (m/w/d) 2027,ae,,,,40,company,,https://www.d-soft.de/dsoft20/karriere/stellenangebote/FachInformatikgerEntwicklung.php?utm_source=meine-ausbildung-in-deutschland,portal,,,D-soft | Ausbildung 2027 - Fachinformatiker Anwendungsentwicklung (m/w/d) 2027 | Achern,ya,belum,rendah,Ausbildung 2027 - Fachinformatiker Anwendungsentwicklung (m/w/d) 2027,,2026-06-11T11:35:49.540758+00:00
