id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2402408677,meine_ausbildung_ae,EDNT GmbH,Bensheim,,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.ednt.de/stellenangebote/Ausbildung-Anwendungsentwicklung.html?utm_source=meine-ausbildung-in-deutschland,portal,,,EDNT GmbH | Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) | Bensheim,ya,belum,rendah,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d),,2026-06-11T11:55:28.401716+00:00
MAD-2361195024,meine_ausbildung_ae,Streit GmbH,Bensheim,,Fachinformatiker mit Fachrichtung Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.streit-online.de/ausbildung-studium/fachinformatiker-mit-fachrichtung-anwendungsentwicklung-mwd/?utm_source=meine-ausbildung-in-deutschland,portal,,,Streit GmbH | Fachinformatiker mit Fachrichtung Anwendungsentwicklung (m/w/d) | Bensheim,ya,belum,rendah,Fachinformatiker mit Fachrichtung Anwendungsentwicklung (m/w/d),,2026-06-11T12:05:03.359362+00:00
