id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
AZDE-10278898,azubi_de_fi,Ragolds Management Service GmbH,Boizenburg,19258 Boizenburg DE,Ausbildung | Bachelor (B.A.) im dualen Studium Medien- und IT-Management (m/w/d),fi_other,,,,67,empty,,https://www.azubi.de/ausbildungsplatz/10278898-b-bachelor-b-a-im-dualen-studium-medien-und-it-management-m-w-d/apply,portal,"- Fachbezogene Begleitung durch eigene Ansprechpartner/innen während der Ausbildung
- Firmeneigenes Fitnesscenter mit kostenfreien Sportkursen
- Sehr gute Übernahmechancen nach erfolgreichem dualen Studium
Freue dich auf spannende Aufgaben, wie:
- Umsetzen fachspezifischer Anforderungen in Hard- und Softwaresystemen
- Erstellung und Pflege der Systeme
- Unterstützung bei der Digitalisierung
- Mitwirkung an aktuellen Projekten
Zeitliche und inhaltliche Einordnung:
- In der Woche Wechsel zwischen Theorie und Praxis (3 Tage Praxis, 2 Tage Theorie)
- Ab dem 2. Semester Schwerpunkt des Studiums in Richtung Informationstechnologie
- Studien- und Praxisthemen z.B.: Programmierung, Datenbanken, Datenanalyse, Algorithmen, Datenstrukturen und IT-Recht",,Ragolds Management Service GmbH | Ausbildung | Bachelor (B.A.) im dualen Studium Medien- und IT-Management (m/w/d) | Boizenburg,tidak,belum,sedang,"Bachelor (B.A.) im dualen Studium Medien- und IT-Management (m/w/d)

Einleitung
Dein Profil:
- Fachhochschulreife oder Abitur
- Erste Programmiererfahrungen
- Technisches Verständnis und logisches Denkvermögen
- Hohes Maß an Eigeninitiative und Eigenverantwortung
Du suchst einen Ausbildungsbetrieb, der dir individuelle Entwicklung ermöglicht und mit dem du kooperativ deine beruflichen Perspektiven gestalten kannst? In einer echten Bonbonfabrik professionell und leidenschaftlich als Team erfolgreich arbeiten, Trends setzen und mit unseren Leckereien die Welt begeistern? Willkommen in der Bonbonfamilie, zu der neben der großen Schwester Sweet Tec GmbH auch die Ragolds Management Service GmbH gehört. In der Metropolregion Hamburg unterstützen wir mit Dienstleistungen im Finanz- und IT-Bereich unsere produzierenden Gesellschaften, die mit ganz viel fundiertem Produkt-Know-How Fruchtgummis, Bonbons, Lollis, Toffees und auch vegane Produkte herstellen. Wir sind ein engagiertes und nachhaltig arbeitendes Familienunternehmen mit fast 800 Mitarbeiterinnen und Mitarbeitern in der Unternehmensgruppe, das weiterwächst.
Bewirb dich bei uns! Gemeinsam bilden wir dich aus in Zusammenarbeit mit der Berufsakademie Lüneburg zum
Bachelor Medien- und IT-Management (Schwerpunkt IT) + Fachinformatiker (m/w/d)

Das bieten wir Dir:
- Weihnachts- und Urlaubsgeld
- Deine Studiengebühren gehen auf uns
- Fahrtkostenzuschuss für deine Fahrten zur Berufsakademie
- Gleitzeit
- Eigener Laptop (fürs Unternehmen und Berufsakademie)
- Möglichkeit einen IHK-Ausbildungsabschluss als Fachinformatiker (m/w/d) nach 2 Jahren zu absolvieren
- Studienabschluss (B.A.) in Medien- und IT-Management nach 6 Semestern
- Einführungswoche zum Start des dualen Studiums
- Regelmäßiger Wechsel von Theorie- und Praxisphasen","Einleitung
Dein Profil:
- Fachhochschulreife oder Abitur
- Erste Programmiererfahrungen
- Technisches Verständnis und logisches Denkvermögen
- Hohes Maß an Eigeninitiative und Eigenverantwortung
Du suchst einen Ausbildungsbetrieb, der dir individuelle Entwicklung ermöglicht und mit dem du kooperativ deine beruflichen Perspektiven gestalten kannst? In einer echten Bonbonfabrik professionell und leidenschaftlich als Team erfolgreich arbeiten, Trends setzen und mit unseren Leckereien die Welt begeistern? Willkommen in der Bonbonfamilie, zu der neben der großen Schwester Sweet Tec GmbH auch die Ragolds Management Service GmbH gehört. In der Metropolregion Hamburg unterstützen wir mit Dienstleistungen im Finanz- und IT-Bereich unsere produzierenden Gesellschaften, die mit ganz viel fundiertem Produkt-Know-How Fruchtgummis, Bonbons, Lollis, Toffees und auch vegane Produkte herstellen. Wir sind ein engagiertes und nachhaltig arbeitendes Familienunternehmen mit fast 800 Mitarbeiterinnen und Mitarbeitern in der Unternehmensgruppe, das weiterwächst.
Bewirb dich bei uns! Gemeinsam bilden wir dich aus in Zusammenarbeit mit der Berufsakademie Lüneburg zum
Bachelor Medien- und IT-Management (Schwerpunkt IT) + Fachinformatiker (m/w/d)",2026-06-13T10:33:29.061573+00:00
