id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
INDEED-bfbc8138e3fbee61,indeed_de_ae,business acts GmbH,51063 Köln,51063 51063 Köln NW,Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d),ae,,,Berufsausbildung,47,empty,,https://www.hiringlab.org/de/,portal,,,business acts GmbH | Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d) | 51063 Köln,ya,belum,rendah,Fachinformatiker für Anwendungsentwicklung (m/w/d),,2026-06-13T10:52:06.536501+00:00
