id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
INDEED-b6c085a128df70af,indeed_de_ae,AVO-Werke August Beisse GmbH,Industriestraße 7,"49191 Industriestraße 7, 49191 Belm NI",Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d) - 2026,ae,,,Berufsausbildung,67,empty,,https://www.hiringlab.org/de/,portal,"Kontakt
Nadine Hinnah
Personalabteilung / Recruiting
Deine Ausbildung:
Fachinformatiker für Anwendungsentwicklung (m/w/d) entwerfen und realisieren Softwareprojekte nach den Unternehmensbedürfnissen. Hierfür analysieren und planen sie IT-Systeme. Daneben schulen sie Benutzer.
Abwechslungsreiche Ausbildung (inkl. betriebsinternen Unterricht, Mitwirkung an Projekten)
Optimieren und entwickeln von Software
Analysieren und planen von IT-Systemen
Kennenlernen der verschiedenen Abteilungen im Unternehmen
Ausbildungsdauer: 3 Jahre
Berufsschulunterricht BBS Brinkstraße (1-2 x wöchentlich)",,AVO-Werke August Beisse GmbH | Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d) - 2026 | Industriestraße 7,tidak,belum,sedang,"Ausbildung Fachinformatiker für Anwendungsentwicklung (m/w/d) - 2026

Deine persönlichen Voraussetzungen:
Interesse am Unternehmen und unseren Produkten
Konzentrations- & Organisationsfähigkeit
Verantwortungsbewusstsein
Flexibilität
EDV-Affinität mit einem sehr guten Verständnis für Zahlen und Logik
Mindestens ein guter Realschulabschluss
Wichtige Schulfächer: Mathematik, Informatik, Englisch

Wir bieten:
30 Tage Jahresurlaub zzgl. einen halben Tag Geburtstagsurlaub
Urlaubs-, Weihnachts- und Kartoffelgeld
Angemessene Vergütung
Jobticket oder Fahrtkostenzuschuss
Staplerschein ab Volljährigkeit möglich
Finanzierung von Lernmitteln
Prüfungsvorbereitung gegen Ende der Ausbildung
Übernahmechance und Weiterbildungsmöglichkeiten
Gewürze für den Eigenbedarf","Deine persönlichen Voraussetzungen:
Interesse am Unternehmen und unseren Produkten
Konzentrations- & Organisationsfähigkeit
Verantwortungsbewusstsein
Flexibilität
EDV-Affinität mit einem sehr guten Verständnis für Zahlen und Logik
Mindestens ein guter Realschulabschluss
Wichtige Schulfächer: Mathematik, Informatik, Englisch",2026-06-13T11:46:18.663135+00:00
