id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
MAD-2449072605,meine_ausbildung_ae,Innocon Systems GmbH,Tangermünde,,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d),ae,,,,40,company,,https://www.innocon-systems.de/wnf/navbar/wnf.php?oid=46&sid=&utm_source=meine-ausbildung-in-deutschland,portal,,,Innocon Systems GmbH | Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) | Tangermünde,ya,belum,rendah,Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d),,2026-06-11T11:37:02.934257+00:00
